"","X","Plot","Plot.code","Classification","GS.Type","Site.Type","Site.Code","Genus.Code","Species.Code","Cultivar.Code","Species.Latin","Species.Common","DBH","Native_SLL","Native_ETF","Origin.Source","Comments"
"2851",2957,"Dawson",1,"Public","Parks","P","P14","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",78,"Y","Y","USDA/LM",""
"2852",2958,"Dawson",1,"Public","Parks","P","P14","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",75,"Y","Y","USDA/LM",""
"2853",2959,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",60,"Y","Y","USDA/LM",""
"2854",2960,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",61,"Y","Y","USDA/LM",""
"2855",2961,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",85,"Y","Y","USDA/LM",""
"2856",2962,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",80,"Y","Y","USDA/LM",""
"2857",2963,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",46,"Y","Y","USDA/LM",""
"2858",2964,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",74,"Y","Y","USDA/LM",""
"2859",2965,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",56,"Y","Y","USDA/LM",""
"2860",2966,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",47,"Y","Y","USDA/LM",""
"2861",2967,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",78,"Y","Y","USDA/LM",""
"2862",2968,"Dawson",1,"Public","Parks","P","P15","AC","ACSA","ACSA","Acer saccharinum","Silver Maple",7,"Y","Y","USDA/LM",""
"2951",3057,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",99,"Y","Y","TC/LM",""
"2952",3058,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",66,"Y","Y","TC/LM",""
"2953",3059,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",112,"Y","Y","TC/LM",""
"2954",3060,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",63,"Y","Y","TC/LM",""
"2955",3061,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",76,"Y","Y","TC/LM",""
"2956",3062,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",48,"Y","Y","TC/LM",""
"2957",3063,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",94,"Y","Y","TC/LM",""
"2958",3064,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",38,"Y","Y","TC/LM",""
"2959",3065,"Dawson",1,"Public","Parks","P","P11","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",38,"Y","Y","TC/LM",""
"2960",3066,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",30,"Y","Y","TC/LM",""
"2961",3067,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",23,"Y","Y","TC/LM",""
"2962",3068,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",24,"Y","Y","TC/LM",""
"2963",3069,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",25,"Y","Y","TC/LM",""
"2964",3070,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",14,"Y","Y","TC/LM",""
"2965",3071,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",12,"Y","Y","TC/LM",""
"2966",3072,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",16,"Y","Y","TC/LM",""
"2967",3073,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",22,"Y","Y","TC/LM",""
"2968",3074,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",65,"Y","Y","TC/LM",""
"2969",3075,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",14,"Y","Y","TC/LM",""
"2970",3076,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",19,"Y","Y","TC/LM",""
"2971",3077,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",12,"Y","Y","TC/LM",""
"2972",3078,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",24,"Y","Y","TC/LM",""
"2973",3079,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",21,"Y","Y","TC/LM",""
"2974",3080,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",17,"Y","Y","TC/LM",""
"2975",3081,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",11,"Y","Y","TC/LM",""
"2976",3082,"Dawson",1,"Public","Parks","P","P15","AC","ACSC","ACSC","Acer saccharum","Sugar Maple",21,"Y","Y","TC/LM",""
"2987",3093,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",72,"N","N","USDA",""
"2988",3094,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",23,"N","N","USDA",""
"2989",3095,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",13,"N","N","USDA",""
"2990",3096,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",34,"N","N","USDA",""
"2991",3097,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",21,"N","N","USDA",""
"2992",3098,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",42,"N","N","USDA",""
"2993",3099,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",20,"N","N","USDA",""
"2994",3100,"Dawson",1,"Public","Parks","P","P15","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",32,"N","N","USDA",""
"2995",3101,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",48,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"2996",3102,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",47,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"2997",3103,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",74,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"2998",3104,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",26,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"2999",3105,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",16,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"3000",3106,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",31,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"3001",3107,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",23,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"3002",3108,"Dawson",1,"Public","Parks","P","P15","AE","AECA","AECABR","Aesculus carnea 'Briotii'","Aesculus carnea 'Briotii'",26,"N","N","USDA/TC/Mortens","Hybrid of the native Aesculus pavia and non-native Aesculus hippocastanum (Europe)"
"3003",3109,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",44,"N","Y","USDA/TC/LM",""
"3004",3110,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",39,"N","Y","USDA/TC/LM",""
"3005",3111,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",28,"N","Y","USDA/TC/LM",""
"3006",3112,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",33,"N","Y","USDA/TC/LM",""
"3007",3113,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",45,"N","Y","USDA/TC/LM",""
"3008",3114,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",26,"N","Y","USDA/TC/LM",""
"3009",3115,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",21,"N","Y","USDA/TC/LM",""
"3010",3116,"Dawson",1,"Public","Parks","P","P11","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",21,"N","Y","USDA/TC/LM",""
"3011",3117,"Dawson",1,"Public","Parks","P","P15","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",25,"N","Y","USDA/TC/LM",""
"3012",3118,"Dawson",1,"Public","Parks","P","P15","AE","AEGL","AEGL","Aesculus glabra","Ohio Buckeye",16,"N","Y","USDA/TC/LM",""
"3013",3119,"Dawson",1,"Public","Parks","P","P11","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",162,"N","N","USDA/TC/Mortens",""
"3014",3120,"Dawson",1,"Public","Parks","P","P11","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",51,"N","N","USDA/TC/Mortens",""
"3015",3121,"Dawson",1,"Public","Parks","P","P11","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",50,"N","N","USDA/TC/Mortens",""
"3016",3122,"Dawson",1,"Public","Parks","P","P11","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",52,"N","N","USDA/TC/Mortens",""
"3017",3123,"Dawson",1,"Public","Parks","P","P11","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",55,"N","N","USDA/TC/Mortens",""
"3018",3124,"Dawson",1,"Public","Parks","P","P15","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",61,"N","N","USDA/TC/Mortens",""
"3021",3128,"Dawson",1,"Public","Parks","P","P15","AM","AMCA","AMCA","Amelanchier canadensis","Canadian Serviceberry",7,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"3022",3129,"Dawson",1,"Public","Parks","P","P15","AM","AMCA","AMCA","Amelanchier canadensis","Canadian Serviceberry",6,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"3023",3130,"Dawson",1,"Public","Parks","P","P15","AM","AMCA","AMCA","Amelanchier canadensis","Canadian Serviceberry",6,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"3024",3132,"Dawson",1,"Public","Parks","P","P15","AM","AMCA","AMCA","Amelanchier canadensis","Canadian Serviceberry",6,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"3025",3133,"Dawson",1,"Public","Parks","P","P15","AM","AMCA","AMCA","Amelanchier canadensis","Canadian Serviceberry",5,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"3029",3137,"Dawson",1,"Public","Parks","P","P15","AM","AMLA","AMLA","Amelanchier laevis","Amelanchier laevis",8,"Y","Y","USDA/TC/Morton/APF(202)",""
"3032",3140,"Dawson",1,"Public","Parks","P","P15","BE","BEAL","BEAL","Betula alleghaniensis","Yellow Birch",57,"Y","Y","USDA/Mortens/LM",""
"3033",3142,"Dawson",1,"Public","Parks","P","P15","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",33,"Y","Y","USDA/TC/LM",""
"3034",3143,"Dawson",1,"Public","Parks","P","P15","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",35,"Y","Y","USDA/TC/LM",""
"3035",3144,"Dawson",1,"Public","Parks","P","P15","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",22,"Y","Y","USDA/TC/LM",""
"3043",3152,"Dawson",1,"Public","Parks","P","P11","CE","CEOC","CEOC","Celtis occidentalis","Common Hackberry",22,"Y","Y","USDA/LM/NRC",""
"3044",3153,"Dawson",1,"Public","Parks","P","P13","CE","CEOC","CEOC","Celtis occidentalis","Common Hackberry",31,"Y","Y","USDA/LM/NRC",""
"3045",3154,"Dawson",1,"Public","Parks","P","P15","CE","CEOC","CEOC","Celtis occidentalis","Common Hackberry",45,"Y","Y","USDA/LM/NRC",""
"3046",3155,"Dawson",1,"Public","Parks","P","P15","CE","CEOC","CEOC","Celtis occidentalis","Common Hackberry",44,"Y","Y","USDA/LM/NRC",""
"3057",3168,"Dawson",1,"Public","Parks","P","P10","CR","CRCA","CRCA","Carpinus caroliniana","Blue-beech",6,"Y","Y","TC/LM",""
"3058",3169,"Dawson",1,"Public","Parks","P","P15","CR","CRCO","CRCO","Carya cordiformis",NA,43,"Y","Y","USDA",NA
"3059",3170,"Dawson",1,"Public","Parks","P","P15","CR","CRCO","CRCO","Carya cordiformis",NA,89,"Y","Y","USDA",NA
"3060",3171,"Dawson",1,"Public","Parks","P","P15","CR","CRCO","CRCO","Carya cordiformis",NA,67,"Y","Y","USDA",NA
"3061",3172,"Dawson",1,"Public","Parks","P","P15","CR","CRCO","CRCO","Carya cordiformis",NA,48,"Y","Y","USDA",NA
"3063",3174,"Dawson",1,"Public","Parks","P","P11","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",73,"N","Y","USDA/TC/LM",""
"3064",3175,"Dawson",1,"Public","Parks","P","P11","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",40,"N","Y","USDA/TC/LM",""
"3065",3176,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",61,"N","Y","USDA/TC/LM",""
"3066",3177,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",54,"N","Y","USDA/TC/LM",""
"3067",3178,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",35,"N","Y","USDA/TC/LM",""
"3068",3179,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",36,"N","Y","USDA/TC/LM",""
"3069",3180,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",60,"N","Y","USDA/TC/LM",""
"3070",3181,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",46,"N","Y","USDA/TC/LM",""
"3071",3182,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",30,"N","Y","USDA/TC/LM",""
"3072",3183,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",25,"N","Y","USDA/TC/LM",""
"3073",3184,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",71,"N","Y","USDA/TC/LM",""
"3074",3185,"Dawson",1,"Public","Parks","P","P15","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",8,"N","Y","USDA/TC/LM",""
"3078",3190,"Dawson",1,"Public","Parks","P","P11","EL","ELAN","ELAN","Elaeagnus angustifolia","",19,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279922",""
"3079",3191,"Dawson",1,"Public","Parks","P","P13","EL","ELAN","ELAN","Elaeagnus angustifolia","",23,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279922",""
"3080",3192,"Dawson",1,"Public","Parks","P","P13","EL","ELAN","ELAN","Elaeagnus angustifolia","",12,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279922",""
"3081",3193,"Dawson",1,"Public","Parks","P","P13","EL","ELAN","ELAN","Elaeagnus angustifolia","",30,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279922",""
"3082",3194,"Dawson",1,"Public","Parks","P","P15","EL","ELAN","ELAN","Elaeagnus angustifolia","",8,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279922",""
"3088",3200,"Dawson",1,"Public","Parks","P","P15","FR","FRAM","FRAM","Fraxinus americana","White Ash",31,"Y","Y","USDA/TC/LM",""
"3089",3201,"Dawson",1,"Public","Parks","P","P11","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",18,"Y","Y","USDA/TC/Mortens/LM",""
"3090",3202,"Dawson",1,"Public","Parks","P","P11","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",13,"Y","Y","USDA/TC/Mortens/LM",""
"3091",3203,"Dawson",1,"Public","Parks","P","P14","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",69,"Y","Y","USDA/TC/Mortens/LM",""
"3092",3204,"Dawson",1,"Public","Parks","P","P15","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",11,"Y","Y","USDA/TC/Mortens/LM",""
"3102",3214,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",16,"N","N","Mortens/TC/USDA",""
"3103",3215,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",51,"N","N","Mortens/TC/USDA",""
"3104",3216,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",47,"N","N","Mortens/TC/USDA",""
"3105",3217,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",45,"N","N","Mortens/TC/USDA",""
"3106",3218,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",53,"N","N","Mortens/TC/USDA",""
"3107",3219,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",51,"N","N","Mortens/TC/USDA",""
"3108",3220,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",44,"N","N","Mortens/TC/USDA",""
"3109",3221,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",43,"N","N","Mortens/TC/USDA",""
"3110",3222,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",53,"N","N","Mortens/TC/USDA",""
"3111",3223,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",43,"N","N","Mortens/TC/USDA",""
"3112",3224,"Dawson",1,"Public","Parks","P","P11","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",33,"N","N","Mortens/TC/USDA",""
"3113",3225,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",26,"N","N","Mortens/TC/USDA",""
"3114",3226,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",20,"N","N","Mortens/TC/USDA",""
"3115",3227,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",25,"N","N","Mortens/TC/USDA",""
"3116",3228,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",48,"N","N","Mortens/TC/USDA",""
"3117",3229,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",23,"N","N","Mortens/TC/USDA",""
"3118",3230,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",28,"N","N","Mortens/TC/USDA",""
"3119",3231,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",22,"N","N","Mortens/TC/USDA",""
"3120",3232,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",27,"N","N","Mortens/TC/USDA",""
"3121",3233,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",14,"N","N","Mortens/TC/USDA",""
"3122",3234,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",12,"N","N","Mortens/TC/USDA",""
"3123",3235,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",24,"N","N","Mortens/TC/USDA",""
"3124",3236,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",26,"N","N","Mortens/TC/USDA",""
"3125",3237,"Dawson",1,"Public","Parks","P","P14","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",18,"N","N","Mortens/TC/USDA",""
"3126",3238,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",37,"N","N","Mortens/TC/USDA",""
"3127",3239,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",64,"N","N","Mortens/TC/USDA",""
"3128",3240,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",48,"N","N","Mortens/TC/USDA",""
"3129",3241,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",30,"N","N","Mortens/TC/USDA",""
"3130",3242,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",32,"N","N","Mortens/TC/USDA",""
"3131",3243,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",48,"N","N","Mortens/TC/USDA",""
"3132",3244,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",47,"N","N","Mortens/TC/USDA",""
"3133",3245,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",27,"N","N","Mortens/TC/USDA",""
"3134",3246,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",15,"N","N","Mortens/TC/USDA",""
"3135",3247,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",47,"N","N","Mortens/TC/USDA",""
"3136",3248,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",19,"N","N","Mortens/TC/USDA",""
"3137",3249,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",21,"N","N","Mortens/TC/USDA",""
"3138",3250,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",33,"N","N","Mortens/TC/USDA",""
"3139",3251,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",69,"N","N","Mortens/TC/USDA",""
"3140",3252,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",86,"N","N","Mortens/TC/USDA",""
"3141",3253,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",48,"N","N","Mortens/TC/USDA",""
"3142",3254,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",43,"N","N","Mortens/TC/USDA",""
"3143",3255,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",41,"N","N","Mortens/TC/USDA",""
"3144",3256,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",38,"N","N","Mortens/TC/USDA",""
"3145",3257,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",36,"N","N","Mortens/TC/USDA",""
"3146",3258,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",57,"N","N","Mortens/TC/USDA",""
"3147",3259,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",34,"N","N","Mortens/TC/USDA",""
"3148",3260,"Dawson",1,"Public","Parks","P","P15","GI","GIBI","GIBI","Ginkgo biloba","Maidenhair Tree",25,"N","N","Mortens/TC/USDA",""
"3157",3269,"Dawson",1,"Public","Parks","P","P11","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",55,"N","Y","USDA/TC/LM",""
"3158",3270,"Dawson",1,"Public","Parks","P","P13","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",24,"N","Y","USDA/TC/LM",""
"3159",3271,"Dawson",1,"Public","Parks","P","P14","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",39,"N","Y","USDA/TC/LM",""
"3160",3272,"Dawson",1,"Public","Parks","P","P15","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",40,"N","Y","USDA/TC/LM",""
"3161",3273,"Dawson",1,"Public","Parks","P","P15","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",37,"N","Y","USDA/TC/LM",""
"3162",3274,"Dawson",1,"Public","Parks","P","P15","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",73,"N","Y","USDA/TC/LM",""
"3163",3275,"Dawson",1,"Public","Parks","P","P15","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",53,"N","Y","USDA/TC/LM",""
"3164",3276,"Dawson",1,"Public","Parks","P","P15","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",65,"N","Y","USDA/TC/LM",""
"3165",3277,"Dawson",1,"Public","Parks","P","P15","GL","GLTR","GLTR","Gleditsia triacanthos","Common Honey-Locust",31,"N","Y","USDA/TC/LM",""
