"","X","Plot","Plot.code","Classification","GS.Type","Site.Type","Site.Code","Genus.Code","Species.Code","Cultivar.Code","Species.Latin","Species.Common","DBH","Native_SLL","Native_ETF","Origin.Source","Comments"
"360",374,"Dawson",1,"Private","Private","Y","Y142","AC","ACPL","ACPL","Acer platanoides","Norway Maple",55.4,"N","N","USDA/TC",""
"361",375,"Dawson",1,"Private","Private","Y","Y143","AC","ACPL","ACPL","Acer platanoides","Norway Maple",65.4,"N","N","USDA/TC",""
"362",376,"Dawson",1,"Private","Private","Y","Y143","AC","ACPL","ACPL","Acer platanoides","Norway Maple",11.2,"N","N","USDA/TC",""
"363",377,"Dawson",1,"Private","Private","Y","Y143","AC","ACPL","ACPL","Acer platanoides","Norway Maple",15.3,"N","N","USDA/TC",""
"364",378,"Dawson",1,"Private","Private","Y","Y143","AC","ACPL","ACPL","Acer platanoides","Norway Maple",45.8,"N","N","USDA/TC",""
"365",379,"Dawson",1,"Private","Private","Y","Y143","AC","ACPL","ACPL","Acer platanoides","Norway Maple",86.5,"N","N","USDA/TC",""
"366",380,"Dawson",1,"Private","Private","Y","Y143","AC","ACPL","ACPL","Acer platanoides","Norway Maple",9.1,"N","N","USDA/TC",""
"367",381,"Dawson",1,"Private","Private","Y","Y143","AC","ACPL","ACPL","Acer platanoides","Norway Maple",48.1,"N","N","USDA/TC",""
"368",382,"Dawson",1,"Private","Private","Y","Y144","AC","ACPL","ACPL","Acer platanoides","Norway Maple",28.6,"N","N","USDA/TC",""
"369",383,"Dawson",1,"Private","Private","Y","Y144","AC","ACPL","ACPL","Acer platanoides","Norway Maple",25.3,"N","N","USDA/TC",""
"370",384,"Dawson",1,"Private","Private","Y","Y144","AC","ACPL","ACPL","Acer platanoides","Norway Maple",30.95,"N","N","USDA/TC",""
"371",385,"Dawson",1,"Private","Private","Y","Y144","AC","ACPL","ACPL","Acer platanoides","Norway Maple",24.6,"N","N","USDA/TC",""
"372",386,"Dawson",1,"Private","Private","Y","Y144","AC","ACPL","ACPL","Acer platanoides","Norway Maple",25,"N","N","USDA/TC",""
"373",387,"Dawson",1,"Private","Private","Y","Y147","AC","ACPL","ACPL","Acer platanoides","Norway Maple",51.1,"N","N","USDA/TC",""
"374",388,"Dawson",1,"Private","Private","Y","Y148","AC","ACPL","ACPL","Acer platanoides","Norway Maple",35.2,"N","N","USDA/TC",""
"375",389,"Dawson",1,"Private","Private","Y","Y149","AC","ACPL","ACPL","Acer platanoides","Norway Maple",107.8,"N","N","USDA/TC",""
"376",390,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",48.9,"N","N","USDA/TC",""
"377",391,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",13.9,"N","N","USDA/TC",""
"378",392,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",5,"N","N","USDA/TC",""
"379",393,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",18,"N","N","USDA/TC",""
"380",394,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",10.9,"N","N","USDA/TC",""
"381",395,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",20.3,"N","N","USDA/TC",""
"382",396,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",7.4,"N","N","USDA/TC",""
"383",397,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",5,"N","N","USDA/TC",""
"384",398,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",5,"N","N","USDA/TC",""
"385",399,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",36,"N","N","USDA/TC",""
"386",400,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",12.4,"N","N","USDA/TC",""
"387",401,"Dawson",1,"Private","Private","Y","Y151","AC","ACPL","ACPL","Acer platanoides","Norway Maple",5,"N","N","USDA/TC",""
"388",402,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",18.2,"N","N","USDA/TC",""
"389",403,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",51.1,"N","N","USDA/TC",""
"390",404,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",41,"N","N","USDA/TC",""
"391",405,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",96.7,"N","N","USDA/TC",""
"392",406,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",26.2,"N","N","USDA/TC",""
"393",407,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",59.3,"N","N","USDA/TC",""
"394",408,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",25.6,"N","N","USDA/TC",""
"395",409,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",125.8,"N","N","USDA/TC",""
"396",410,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",57.3,"N","N","USDA/TC",""
"397",411,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",76.7,"N","N","USDA/TC",""
"398",412,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",29.2,"N","N","USDA/TC",""
"399",413,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",46.1,"N","N","USDA/TC",""
"400",414,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",79.1,"N","N","USDA/TC",""
"401",415,"Dawson",1,"Private","Private","Y","Y152","AC","ACPL","ACPL","Acer platanoides","Norway Maple",35,"N","N","USDA/TC",""
"402",416,"Dawson",1,"Private","Private","Y","Y156","AC","ACPL","ACPL","Acer platanoides","Norway Maple",56.6,"N","N","USDA/TC",""
"403",417,"Dawson",1,"Private","Private","Y","Y156","AC","ACPL","ACPL","Acer platanoides","Norway Maple",17.2,"N","N","USDA/TC",""
"404",418,"Dawson",1,"Private","Private","Y","Y161","AC","ACPL","ACPL","Acer platanoides","Norway Maple",49.2,"N","N","USDA/TC",""
"405",419,"Dawson",1,"Private","Private","Y","Y161","AC","ACPL","ACPL","Acer platanoides","Norway Maple",11,"N","N","USDA/TC",""
"406",420,"Dawson",1,"Private","Private","Y","Y161","AC","ACPL","ACPL","Acer platanoides","Norway Maple",10,"N","N","USDA/TC",""
"407",421,"Dawson",1,"Private","Private","Y","Y161","AC","ACPL","ACPL","Acer platanoides","Norway Maple",35.1,"N","N","USDA/TC",""
"408",422,"Dawson",1,"Private","Private","Y","Y161","AC","ACPL","ACPL","Acer platanoides","Norway Maple",24.6,"N","N","USDA/TC",""
"409",423,"Dawson",1,"Private","Private","Y","Y162","AC","ACPL","ACPL","Acer platanoides","Norway Maple",50.7,"N","N","USDA/TC",""
"410",424,"Dawson",1,"Private","Private","Y","Y164","AC","ACPL","ACPL","Acer platanoides","Norway Maple",22.3,"N","N","USDA/TC",""
"411",425,"Dawson",1,"Private","Private","Y","Y164","AC","ACPL","ACPL","Acer platanoides","Norway Maple",22.8,"N","N","USDA/TC",""
"412",426,"Dawson",1,"Private","Private","Y","Y164","AC","ACPL","ACPL","Acer platanoides","Norway Maple",38.3,"N","N","USDA/TC",""
"413",427,"Dawson",1,"Private","Private","Y","Y164","AC","ACPL","ACPL","Acer platanoides","Norway Maple",24.6,"N","N","USDA/TC",""
"470",484,"Dawson",1,"Private","Private","Y","Y110","AC","ACRU","ACRU","Acer rubrum","Red Maple",24.8,"Y","Y","USDA/LM/TC",""
"471",485,"Dawson",1,"Private","Private","Y","Y110","AC","ACRU","ACRU","Acer rubrum","Red Maple",8.7,"Y","Y","USDA/LM/TC",""
"472",486,"Dawson",1,"Private","Private","Y","Y137","AC","ACRU","ACRU","Acer rubrum","Red Maple",10.3,"Y","Y","USDA/LM/TC",""
"473",487,"Dawson",1,"Private","Private","Y","Y156","AC","ACRU","ACRU","Acer rubrum","Red Maple",11.9,"Y","Y","USDA/LM/TC",""
"579",593,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",27.6,"N","N","USDA",""
"580",594,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",25,"N","N","USDA",""
"581",595,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",45.8,"N","N","USDA",""
"582",596,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",15.9,"N","N","USDA",""
"583",597,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",12.5,"N","N","USDA",""
"584",598,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",9,"N","N","USDA",""
"585",599,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",9.9,"N","N","USDA",""
"586",600,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",13.3,"N","N","USDA",""
"587",601,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",27.3,"N","N","USDA",""
"588",602,"Dawson",1,"Private","Private","Y","Y44","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",14.5,"N","N","USDA",""
"589",603,"Dawson",1,"Private","Private","Y","Y64","AC","ACTA","ACTA","Acer tataricum","Tartarian Maple",19.8,"N","N","USDA",""
"607",621,"Dawson",1,"Private","Private","Y","Y66","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",38.1,"N","N","USDA/TC/Mortens",""
"608",622,"Dawson",1,"Private","Private","Y","Y113","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",75.6,"N","N","USDA/TC/Mortens",""
"609",623,"Dawson",1,"Private","Private","Y","Y118","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",11.4,"N","N","USDA/TC/Mortens",""
"610",624,"Dawson",1,"Private","Private","Y","Y139","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",54.5,"N","N","USDA/TC/Mortens",""
"611",625,"Dawson",1,"Private","Private","Y","Y67","AL","ALGL","ALGL","Alnus glutinosa","European Black Alder",12.3,"N","N","USDA/TC",""
"612",626,"Dawson",1,"Private","Private","Y","Y156","AL","ALGL","ALGL","Alnus glutinosa","European Black Alder",24.9,"N","N","USDA/TC",""
"618",632,"Dawson",1,"Private","Private","Y","Y48","AM","AMAR","AMAR","Amelanchier arborea","",5.9,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"619",635,"Dawson",1,"Private","Private","Y","Y68","AM","AMAR","AMAR","Amelanchier arborea","",8.7,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"620",636,"Dawson",1,"Private","Private","Y","Y143","AM","AMAR","AMAR","Amelanchier arborea","",10,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"621",637,"Dawson",1,"Private","Private","Y","Y143","AM","AMAR","AMAR","Amelanchier arborea","",8.8,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"622",638,"Dawson",1,"Private","Private","Y","Y143","AM","AMAR","AMAR","Amelanchier arborea","",7,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"623",639,"Dawson",1,"Private","Private","Y","Y143","AM","AMAR","AMAR","Amelanchier arborea","",8,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"624",640,"Dawson",1,"Private","Private","Y","Y143","AM","AMAR","AMAR","Amelanchier arborea","",11.9,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"625",641,"Dawson",1,"Private","Private","Y","Y143","AM","AMAR","AMAR","Amelanchier arborea","",7.3,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"626",642,"Dawson",1,"Private","Private","Y","Y143","AM","AMAR","AMAR","Amelanchier arborea","",7.1,"Y","Y","Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA",""
"633",649,"Dawson",1,"Private","Private","Y","Y118","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",9.6,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"634",650,"Dawson",1,"Private","Private","Y","Y127","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",9.3,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"635",651,"Dawson",1,"Private","Private","Y","Y132","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",5.6,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"636",652,"Dawson",1,"Private","Private","Y","Y132","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",10.8,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"637",653,"Dawson",1,"Private","Private","Y","Y132","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",26.8,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"638",654,"Dawson",1,"Private","Private","Y","Y143","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",5,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"639",655,"Dawson",1,"Private","Private","Y","Y147","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",10.8,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"656",672,"Dawson",1,"Private","Private","Y","Y86","AM","AMSA","AMSA","Amelanchier sanguinea","",19,"Y","Y",NA,""
"657",673,"Dawson",1,"Private","Private","Y","Y118","AM","AMSA","AMSA","Amelanchier sanguinea","",12.4,"Y","Y",NA,""
"658",676,"Dawson",1,"Private","Private","Y","Y113","AR","ARSP","ARSP","Aralia Spinosa","",5.4,"N","Y","https://www.fs.fed.us/database/feis/plants/tree/araspi/all.html",""
"659",677,"Dawson",1,"Private","Private","Y","Y113","AR","ARSP","ARSP","Aralia Spinosa","",8.4,"N","Y","https://www.fs.fed.us/database/feis/plants/tree/araspi/all.html",""
"664",683,"Dawson",1,"Private","Private","Y","Y13","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",49,"Y","Y","USDA/TC/LM",""
"665",684,"Dawson",1,"Private","Private","Y","Y87","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",51.3,"Y","Y","USDA/TC/LM",""
"666",685,"Dawson",1,"Private","Private","Y","Y108","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",34.4,"Y","Y","USDA/TC/LM",""
"667",686,"Dawson",1,"Private","Private","Y","Y138","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",15.7,"Y","Y","USDA/TC/LM",""
"668",687,"Dawson",1,"Private","Private","Y","Y138","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",13.2,"Y","Y","USDA/TC/LM",""
"669",688,"Dawson",1,"Private","Private","Y","Y155","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",9.5,"Y","Y","USDA/TC/LM",""
"670",689,"Dawson",1,"Private","Private","Y","Y155","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",10.25,"Y","Y","USDA/TC/LM",""
"671",690,"Dawson",1,"Private","Private","Y","Y155","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",5,"Y","Y","USDA/TC/LM",""
"672",691,"Dawson",1,"Private","Private","Y","Y155","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",40.15,"Y","Y","USDA/TC/LM",""
"673",692,"Dawson",1,"Private","Private","Y","Y155","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",11.85,"Y","Y","USDA/TC/LM",""
"674",693,"Dawson",1,"Private","Private","Y","Y155","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",6,"Y","Y","USDA/TC/LM",""
"676",695,"Dawson",1,"Private","Private","Y","Y3","BE","BEPO","BEPO","Betula populifolia","Gray Birch",13.9,"Y","Y","USDA/TC/Mortens",""
"677",696,"Dawson",1,"Private","Private","Y","Y156","BE","BEPO","BEPO","Betula populifolia","Gray Birch",36.6,"Y","Y","USDA/TC/Mortens",""
"678",697,"Dawson",1,"Private","Private","Y","Y163","BE","BEPO","BEPO","Betula populifolia","Gray Birch",17.5,"Y","Y","USDA/TC/Mortens",""
"679",698,"Dawson",1,"Private","Private","Y","Y151","BR","BRPA","BRPA","Broussonetia papyrifera","",5,"N","N","http://www.efloras.org/florataxon.aspx?flora_id=1&taxon_id=200006341",""
"680",699,"Dawson",1,"Private","Private","Y","Y56","CA","CAAB","CAAB","Caragana arborescens","",6.3,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"681",700,"Dawson",1,"Private","Private","Y","Y65","CA","CAAB","CAAB","Caragana arborescens","",7.1,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"682",701,"Dawson",1,"Private","Private","Y","Y110","CA","CAAB","CAAB","Caragana arborescens","",17.3,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"683",702,"Dawson",1,"Private","Private","Y","Y110","CA","CAAB","CAAB","Caragana arborescens","",8.8,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"684",703,"Dawson",1,"Private","Private","Y","Y118","CA","CAAB","CAAB","Caragana arborescens","",5.8,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"685",704,"Dawson",1,"Private","Private","Y","Y118","CA","CAAB","CAAB","Caragana arborescens","",8.8,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"686",705,"Dawson",1,"Private","Private","Y","Y118","CA","CAAB","CAAB","Caragana arborescens","",13.8,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"687",706,"Dawson",1,"Private","Private","Y","Y152","CA","CAAB","CAAB","Caragana arborescens","",34.3,"N","N","https://treecanada.ca/resources/tree-killers/siberian-peashrub/",""
"689",708,"Dawson",1,"Private","Private","Y","Y156","CE","CECA","CECA","Cercis canadensis","",49.4,"N","Y","https://www.srs.fs.usda.gov/pubs/misc/ag_654/volume_2/cercis/canadensis.htm",""
"744",765,"Dawson",1,"Private","Private","Y","Y132","CO","COAL","COAL","Cornus alternifolia","",13,"Y","Y","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=b992",""
"756",777,"Dawson",1,"Private","Private","Y","Y26","CT","CTCO","CTCO","Cotinus coggygria",NA,9.2,"N","N","https://plants.ces.ncsu.edu/plants/cotinus-coggygria/",NA
"757",778,"Dawson",1,"Private","Private","Y","Y49","CT","CTCO","CTCO","Cotinus coggygria",NA,13.2,"N","N","https://plants.ces.ncsu.edu/plants/cotinus-coggygria/",NA
"758",779,"Dawson",1,"Private","Private","Y","Y86","CT","CTCO","CTCO","Cotinus coggygria",NA,19.9,"N","N","https://plants.ces.ncsu.edu/plants/cotinus-coggygria/",NA
"759",780,"Dawson",1,"Private","Private","Y","Y137","CT","CTCO","CTCO","Cotinus coggygria",NA,14.8,"N","N","https://plants.ces.ncsu.edu/plants/cotinus-coggygria/",NA
"765",786,"Dawson",1,"Private","Private","Y","Y18","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",22.6,"N","Y","USDA/TC/LM",""
"766",787,"Dawson",1,"Private","Private","Y","Y113","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",20.8,"N","Y","USDA/TC/LM",""
"767",788,"Dawson",1,"Private","Private","Y","Y127","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",11.8,"N","Y","USDA/TC/LM",""
"768",789,"Dawson",1,"Private","Private","Y","Y139","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",8.8,"N","Y","USDA/TC/LM",""
"771",792,"Dawson",1,"Private","Private","Y","Y132","LO","LOPE","LOPE","Lonicera periclymenum","",8.8,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=",""
"772",793,"Dawson",1,"Private","Private","Y","Y132","LO","LOPE","LOPE","Lonicera periclymenum","",6.3,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=",""
"773",794,"Dawson",1,"Private","Private","Y","Y132","LO","LOPE","LOPE","Lonicera periclymenum","",13.6,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=",""
"774",795,"Dawson",1,"Private","Private","Y","Y132","LO","LOPE","LOPE","Lonicera periclymenum","",10.4,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=",""
"775",796,"Dawson",1,"Private","Private","Y","Y132","LO","LOPE","LOPE","Lonicera periclymenum","",44.2,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=",""
"782",803,"Dawson",1,"Private","Private","Y","Y67","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",20.9,"N","N","USDA/TC",""
"783",804,"Dawson",1,"Private","Private","Y","Y67","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",7.4,"N","N","USDA/TC",""
"784",805,"Dawson",1,"Private","Private","Y","Y67","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",7.2,"N","N","USDA/TC",""
"785",806,"Dawson",1,"Private","Private","Y","Y6","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",12.1,"N","N","USDA/TC",""
"786",807,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",25.3,"N","N","USDA/TC",""
"787",808,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",27.4,"N","N","USDA/TC",""
"788",809,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",19.6,"N","N","USDA/TC",""
"789",810,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",10.5,"N","N","USDA/TC",""
"790",811,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",17.3,"N","N","USDA/TC",""
"791",812,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",14.9,"N","N","USDA/TC",""
"792",813,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",5.3,"N","N","USDA/TC",""
"793",814,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",11.7,"N","N","USDA/TC",""
"794",815,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",7.6,"N","N","USDA/TC",""
"795",816,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",5.5,"N","N","USDA/TC",""
"796",817,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",19.8,"N","N","USDA/TC",""
"797",818,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",9.1,"N","N","USDA/TC",""
"798",819,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",9.9,"N","N","USDA/TC",""
"799",820,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",9.8,"N","N","USDA/TC",""
"800",821,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",5.8,"N","N","USDA/TC",""
"801",822,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",9.6,"N","N","USDA/TC",""
"802",823,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",6.6,"N","N","USDA/TC",""
"803",824,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",12.2,"N","N","USDA/TC",""
"804",825,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",20.9,"N","N","USDA/TC",""
"805",826,"Dawson",1,"Private","Private","Y","Y118","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",18.7,"N","N","USDA/TC",""
"806",827,"Dawson",1,"Private","Private","Y","Y132","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",7,"N","N","USDA/TC",""
"808",829,"Dawson",1,"Private","Private","Y","Y3","EU","EUEU","EUEU","Euonymus europaeus","European spindletree",11.4,"N","N","USDA/TC/Mortens",""
"809",830,"Dawson",1,"Private","Private","Y","Y3","EU","EUEU","EUEU","Euonymus europaeus","European spindletree",14.1,"N","N","USDA/TC/Mortens",""
"894",916,"Dawson",1,"Private","Private","Y","Y14","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",5.2,"Y","Y","USDA/TC/Mortens/LM",""
"895",917,"Dawson",1,"Private","Private","Y","Y17","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",14.2,"Y","Y","USDA/TC/Mortens/LM",""
"896",918,"Dawson",1,"Private","Private","Y","Y20","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",39.9,"Y","Y","USDA/TC/Mortens/LM",""
"897",919,"Dawson",1,"Private","Private","Y","Y22","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",14.3,"Y","Y","USDA/TC/Mortens/LM",""
"898",920,"Dawson",1,"Private","Private","Y","Y39","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",30.1,"Y","Y","USDA/TC/Mortens/LM",""
"899",921,"Dawson",1,"Private","Private","Y","Y39","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",25,"Y","Y","USDA/TC/Mortens/LM",""
"900",922,"Dawson",1,"Private","Private","Y","Y39","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",28.6,"Y","Y","USDA/TC/Mortens/LM",""
"901",923,"Dawson",1,"Private","Private","Y","Y39","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",28.2,"Y","Y","USDA/TC/Mortens/LM",""
"902",924,"Dawson",1,"Private","Private","Y","Y39","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",31.2,"Y","Y","USDA/TC/Mortens/LM",""
"903",925,"Dawson",1,"Private","Private","Y","Y39","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",30.1,"Y","Y","USDA/TC/Mortens/LM",""
"904",926,"Dawson",1,"Private","Private","Y","Y39","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",34,"Y","Y","USDA/TC/Mortens/LM",""
