"","X","Plot","Plot.code","Classification","GS.Type","Site.Type","Site.Code","Genus.Code","Species.Code","Cultivar.Code","Species.Latin","Species.Common","DBH","Native_SLL","Native_ETF","Origin.Source","Comments"
"268",282,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",51.7,"N","N","USDA/TC",""
"269",283,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",30.7,"N","N","USDA/TC",""
"270",284,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",24.9,"N","N","USDA/TC",""
"271",285,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",40.5,"N","N","USDA/TC",""
"272",286,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",30.6,"N","N","USDA/TC",""
"273",287,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",68.9,"N","N","USDA/TC",""
"274",288,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",58.3,"N","N","USDA/TC",""
"275",289,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",30.2,"N","N","USDA/TC",""
"276",290,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",83.4,"N","N","USDA/TC",""
"277",291,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",14.9,"N","N","USDA/TC",""
"278",292,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",50.5,"N","N","USDA/TC",""
"279",293,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",43.2,"N","N","USDA/TC",""
"280",294,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",62.3,"N","N","USDA/TC",""
"281",295,"Dawson",1,"Private","Institutional","I","I1","AC","ACPL","ACPL","Acer platanoides","Norway Maple",38.9,"N","N","USDA/TC",""
"468",482,"Dawson",1,"Private","Institutional","I","I1","AC","ACRU","ACRU","Acer rubrum","Red Maple",7.4,"Y","Y","USDA/LM/TC",""
"469",483,"Dawson",1,"Private","Institutional","I","I1","AC","ACRU","ACRU","Acer rubrum","Red Maple",77.5,"Y","Y","USDA/LM/TC",""
"596",610,"Dawson",1,"Private","Institutional","I","I6","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",47,"N","N","USDA/TC/Mortens",""
"597",611,"Dawson",1,"Private","Institutional","I","I6","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",50,"N","N","USDA/TC/Mortens",""
"598",612,"Dawson",1,"Private","Institutional","I","I6","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",48,"N","N","USDA/TC/Mortens",""
"599",613,"Dawson",1,"Private","Institutional","I","I6","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",54,"N","N","USDA/TC/Mortens",""
"600",614,"Dawson",1,"Private","Institutional","I","I6","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",51,"N","N","USDA/TC/Mortens",""
"601",615,"Dawson",1,"Private","Institutional","I","I2","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",61.8,"N","N","USDA/TC/Mortens",""
"602",616,"Dawson",1,"Private","Institutional","I","I2","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",48.7,"N","N","USDA/TC/Mortens",""
"603",617,"Dawson",1,"Private","Institutional","I","I2","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",68.8,"N","N","USDA/TC/Mortens",""
"604",618,"Dawson",1,"Private","Institutional","I","I1","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",47.7,"N","N","USDA/TC/Mortens",""
"605",619,"Dawson",1,"Private","Institutional","I","I1","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",47.7,"N","N","USDA/TC/Mortens",""
"606",620,"Dawson",1,"Private","Institutional","I","I1","AE","AEHI","AEHI","Aesculus hippocastanum","Common Horsechesnut",55.9,"N","N","USDA/TC/Mortens",""
"630",646,"Dawson",1,"Private","Institutional","I","I1","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",5,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"631",647,"Dawson",1,"Private","Institutional","I","I5","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",6.3,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"632",648,"Dawson",1,"Private","Institutional","I","I5","AM","AMCA","AMCA","Amelanchier canadensis","Downy Serviceberry",9.8,"Y","Y","USDA/TC/LM","Synonym: Amelanchier arborea"
"662",681,"Dawson",1,"Private","Institutional","I","I6","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",15.2,"Y","Y","USDA/TC/LM",""
"663",682,"Dawson",1,"Private","Institutional","I","I6","BE","BEPA","BEPA","Betula papyrifera","Paper Birch",14.1,"Y","Y","USDA/TC/LM",""
"675",694,"Dawson",1,"Private","Institutional","I","I6","BE","BEPE","BEPE","Betula pendula","European White Birch",9,"N","N","USDA/TC/Mortens",""
"760",781,"Dawson",1,"Private","Institutional","I","I6","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",14,"N","Y","USDA/TC/LM",""
"761",782,"Dawson",1,"Private","Institutional","I","I6","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",13,"N","Y","USDA/TC/LM",""
"762",783,"Dawson",1,"Private","Institutional","I","I6","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",51,"N","Y","USDA/TC/LM",""
"763",784,"Dawson",1,"Private","Institutional","I","I6","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",77,"N","Y","USDA/TC/LM",""
"764",785,"Dawson",1,"Private","Institutional","I","I6","CT","CTSP","CTSP","Catalpa speciosa","Western Catalpa",42,"N","Y","USDA/TC/LM",""
"770",791,"Dawson",1,"Private","Institutional","I","I1","EL","ELAN","ELAN","Elaeagnus angustifolia","",5,"N","N","https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279922",""
"776",797,"Dawson",1,"Private","Institutional","I","I1","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",24.6,"N","N","USDA/TC",""
"777",798,"Dawson",1,"Private","Institutional","I","I1","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",21.5,"N","N","USDA/TC",""
"778",799,"Dawson",1,"Private","Institutional","I","I1","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",17.4,"N","N","USDA/TC",""
"779",800,"Dawson",1,"Private","Institutional","I","I1","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",18.9,"N","N","USDA/TC",""
"780",801,"Dawson",1,"Private","Institutional","I","I1","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",29.7,"N","N","USDA/TC",""
"781",802,"Dawson",1,"Private","Institutional","I","I1","EU","EUAL","EUAL","Euonymus alatus","Burning Bush",18.2,"N","N","USDA/TC",""
"810",831,"Dawson",1,"Private","Institutional","I","I1","FA","FAGR","FAGR","Fagus Grandifolia","American Beech",17.2,"Y","Y","USDA/TC/LM",""
"814",835,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",33.9,"Y","Y","USDA/TC/Mortens/LM",""
"815",836,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",28.2,"Y","Y","USDA/TC/Mortens/LM",""
"816",837,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",28.5,"Y","Y","USDA/TC/Mortens/LM",""
"817",838,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",26.3,"Y","Y","USDA/TC/Mortens/LM",""
"818",839,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",27.5,"Y","Y","USDA/TC/Mortens/LM",""
"819",840,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",27.6,"Y","Y","USDA/TC/Mortens/LM",""
"820",841,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",25.1,"Y","Y","USDA/TC/Mortens/LM",""
"821",842,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",29.1,"Y","Y","USDA/TC/Mortens/LM",""
"822",843,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",28.1,"Y","Y","USDA/TC/Mortens/LM",""
"823",844,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",23.6,"Y","Y","USDA/TC/Mortens/LM",""
"824",845,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",31,"Y","Y","USDA/TC/Mortens/LM",""
"825",846,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",19.1,"Y","Y","USDA/TC/Mortens/LM",""
"826",847,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",25.8,"Y","Y","USDA/TC/Mortens/LM",""
"827",848,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",19,"Y","Y","USDA/TC/Mortens/LM",""
"828",849,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",21.5,"Y","Y","USDA/TC/Mortens/LM",""
"829",850,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",18.2,"Y","Y","USDA/TC/Mortens/LM",""
"830",851,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",12,"Y","Y","USDA/TC/Mortens/LM",""
"831",852,"Dawson",1,"Private","Institutional","I","I4","FR","FRPE","FRPE","Fraxinus pennsylvanica","Red Ash",13.3,"Y","Y","USDA/TC/Mortens/LM",""
